Frame,psnr,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,ssim,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
536,45.528286,16.825081,16.825081,0.984171,0.984400,0.962167,0.980115,0.991721,0.995955,0.796148,0.941605,0.967426,0.979377,100.000000,
537,46.334636,18.132889,18.132889,0.982992,0.982063,0.964130,0.976538,0.991267,0.997032,0.815249,0.950339,0.972975,0.982666,100.000000,
538,48.632783,7.791890,72.126930,0.975932,0.987526,0.968334,0.964684,0.980795,0.997223,0.827181,0.957034,0.975545,0.984293,99.570756,
539,45.156157,7.791890,7.791890,0.957265,0.980950,0.948974,0.940446,0.959293,0.992293,0.726455,0.904203,0.941339,0.960592,91.883497,
540,45.806311,8.019756,8.019756,0.962730,0.979335,0.951199,0.946100,0.970524,0.994411,0.738658,0.922813,0.955485,0.970744,94.782392,
541,45.436556,7.927561,8.117444,0.958577,0.977900,0.943598,0.942008,0.966491,0.994265,0.723351,0.920097,0.955811,0.972488,93.901252,
542,44.609840,7.706148,7.927561,0.951203,0.976991,0.941276,0.931103,0.954912,0.992080,0.700771,0.898648,0.938719,0.958327,90.155432,
543,45.188560,7.706148,7.706148,0.957575,0.974610,0.941516,0.940275,0.968189,0.993879,0.714747,0.919615,0.954187,0.969543,93.114972,
544,44.940582,7.610574,7.738025,0.955071,0.974204,0.936921,0.938322,0.965100,0.993837,0.704443,0.915856,0.952993,0.969524,92.391345,
545,44.265958,7.485810,7.610574,0.945021,0.973149,0.931731,0.923044,0.950379,0.991471,0.683018,0.889670,0.932785,0.954327,87.987662,
546,44.378756,7.255311,7.485810,0.950823,0.969321,0.932135,0.933042,0.962205,0.992587,0.688846,0.907641,0.946599,0.964502,90.367047,
547,44.048439,7.185416,7.255311,0.945710,0.972679,0.932579,0.924696,0.950871,0.991125,0.678955,0.888022,0.930930,0.952697,87.579210,
548,44.900943,6.957836,7.185416,0.954217,0.971954,0.935429,0.939115,0.964104,0.993972,0.704098,0.919261,0.953900,0.970240,91.544458,
549,44.407013,6.840232,6.957836,0.951006,0.974133,0.937961,0.934142,0.955761,0.991898,0.693469,0.899926,0.939723,0.959316,89.216629,
550,45.257482,6.840232,6.840232,0.957212,0.973542,0.942222,0.939652,0.968099,0.994262,0.717450,0.924355,0.957830,0.973342,92.487304,
551,44.645311,6.959335,6.959335,0.950290,0.975965,0.938467,0.932328,0.953444,0.991938,0.698513,0.896121,0.935549,0.955828,88.754320,
552,44.856047,6.651233,7.124985,0.954681,0.972348,0.936762,0.938513,0.965300,0.993931,0.703224,0.917753,0.953321,0.969842,91.222877,
553,43.943654,6.651233,6.651233,0.945631,0.971800,0.930503,0.925699,0.951800,0.991436,0.673880,0.891494,0.935343,0.956953,87.453086,
554,44.020141,6.234633,7.667682,0.948358,0.975242,0.937332,0.929400,0.951068,0.991372,0.680739,0.892188,0.935574,0.957208,87.580717,
555,45.097940,6.234633,6.234633,0.956548,0.975407,0.942086,0.939828,0.965065,0.993749,0.708060,0.915260,0.951223,0.968137,90.905622,
556,44.416211,6.205447,6.280206,0.950035,0.974734,0.939325,0.932862,0.952653,0.991890,0.690906,0.897798,0.936310,0.955751,87.833384,
557,45.021141,6.205447,6.205447,0.955464,0.973333,0.940912,0.938784,0.964748,0.994005,0.707807,0.920563,0.954036,0.969641,90.885806,
558,44.384230,6.328928,6.354961,0.950103,0.972697,0.936272,0.934655,0.954822,0.992515,0.682752,0.901949,0.942373,0.961516,88.700729,
559,43.638009,6.323157,6.328928,0.942361,0.972314,0.930757,0.926889,0.940910,0.989801,0.662354,0.877415,0.922679,0.945782,84.967278,
560,44.224815,6.185131,6.323157,0.948068,0.968014,0.932204,0.931651,0.956718,0.992789,0.677705,0.904782,0.944405,0.963030,88.299221,
561,43.745024,6.058752,6.185131,0.941018,0.972361,0.929625,0.922778,0.940523,0.989857,0.659758,0.872010,0.918174,0.942308,83.916777,
562,43.923671,5.917031,6.058752,0.944458,0.967107,0.926197,0.926430,0.954021,0.991509,0.667135,0.893898,0.936280,0.956513,86.342658,
563,43.839141,5.815101,5.917031,0.940129,0.971461,0.927011,0.922071,0.940574,0.989923,0.665348,0.872236,0.916820,0.941307,83.307908,
564,44.833604,5.533936,5.815101,0.953785,0.971781,0.939086,0.937939,0.962604,0.993444,0.694899,0.910587,0.946583,0.963749,88.915983,
565,44.033384,5.533936,5.533936,0.946731,0.973861,0.936721,0.931606,0.945758,0.990188,0.674358,0.879989,0.921894,0.943867,84.790833,
566,44.954294,5.591172,5.591172,0.955929,0.972139,0.938850,0.942815,0.965323,0.993756,0.700011,0.918127,0.952416,0.968488,90.082517,
567,44.549706,5.777049,5.777049,0.950665,0.971856,0.934746,0.935428,0.957668,0.993017,0.685431,0.907049,0.946162,0.964879,88.597650,
568,44.072098,5.595802,5.801284,0.945935,0.973391,0.935077,0.928898,0.946636,0.990355,0.671409,0.882352,0.924374,0.946707,85.016272,
569,44.528566,5.557370,5.595802,0.951366,0.971409,0.934519,0.937079,0.958970,0.992979,0.681572,0.908391,0.946109,0.964033,88.419128,
570,44.417550,5.472392,5.557370,0.948125,0.974992,0.937157,0.931773,0.948741,0.990901,0.683200,0.887961,0.927628,0.948534,85.617669,
571,44.955832,5.472392,5.472392,0.954976,0.971634,0.939058,0.940643,0.964283,0.993789,0.699991,0.918572,0.952573,0.968803,89.766240,
572,44.583991,5.399979,5.589636,0.949881,0.974460,0.938660,0.935191,0.950945,0.991586,0.689016,0.894881,0.932650,0.952171,86.404675,
573,44.837455,5.399979,5.399979,0.954890,0.970685,0.939950,0.939827,0.964817,0.993598,0.691820,0.916151,0.951086,0.967632,89.498591,
574,43.545827,5.426276,5.426276,0.937475,0.967276,0.924479,0.917416,0.940189,0.989137,0.642420,0.865897,0.913359,0.937866,81.883768,
575,44.116391,5.123088,5.441795,0.943469,0.967822,0.924403,0.927056,0.951305,0.991709,0.669489,0.895661,0.936856,0.956416,85.204297,
576,44.036369,4.938684,5.123088,0.944695,0.971641,0.931676,0.926525,0.947945,0.990062,0.665703,0.877753,0.921680,0.944500,83.685181,
577,44.326765,4.938684,4.938684,0.948386,0.967943,0.929253,0.932599,0.959113,0.992707,0.675601,0.903827,0.943153,0.961383,86.697641,
578,42.771979,4.885145,5.880874,0.930176,0.956661,0.910868,0.910261,0.939505,0.988771,0.625239,0.866162,0.917001,0.942043,80.170855,
579,44.266408,4.885145,4.885145,0.948051,0.970758,0.930856,0.930679,0.956477,0.991787,0.675979,0.901822,0.940058,0.958360,86.192468,
580,42.724560,4.928452,4.939763,0.931088,0.956763,0.911300,0.911298,0.941281,0.988942,0.623138,0.866114,0.916513,0.941935,80.388702,
581,43.535804,4.928452,4.928452,0.944522,0.971049,0.931578,0.929280,0.946139,0.989761,0.657838,0.880122,0.925255,0.947257,83.998515,
582,44.698551,5.092385,5.092385,0.953776,0.969689,0.936234,0.942352,0.962854,0.993648,0.692231,0.914916,0.949762,0.966123,88.710592,
583,44.503807,5.100109,5.100109,0.950599,0.973618,0.938162,0.936383,0.953600,0.991662,0.692864,0.895885,0.933285,0.953036,86.293213,
584,45.004322,5.169626,5.398059,0.957327,0.971735,0.939561,0.945252,0.968123,0.994748,0.712159,0.931341,0.961377,0.975011,90.807086,
585,44.140862,5.169626,5.169626,0.945821,0.970904,0.931764,0.932010,0.948353,0.991552,0.681539,0.891558,0.930599,0.950852,85.066581,
586,44.012278,5.212869,5.212869,0.947321,0.964369,0.929806,0.934217,0.957039,0.992848,0.680653,0.909449,0.946309,0.962632,87.036725,
587,44.342499,5.116715,5.250782,0.949208,0.972362,0.934758,0.937208,0.951832,0.991886,0.690582,0.897455,0.935149,0.954609,86.216106,
588,44.810733,5.116715,5.116715,0.956330,0.969366,0.939859,0.946687,0.965333,0.994542,0.704197,0.928063,0.958684,0.972864,90.232137,
589,44.313728,5.195296,5.304800,0.950131,0.972322,0.935964,0.936448,0.954536,0.992143,0.692107,0.900467,0.937466,0.956545,86.760126,
590,44.342597,5.195296,5.195296,0.953151,0.968230,0.935023,0.940777,0.963928,0.994150,0.695211,0.922465,0.955743,0.971400,89.385236,
591,43.596732,5.260476,5.260476,0.944805,0.970787,0.929204,0.925943,0.951548,0.990376,0.672267,0.885953,0.927163,0.948599,84.637919,
592,43.609706,5.362363,5.477864,0.946745,0.966430,0.928088,0.931629,0.956955,0.992891,0.666727,0.906443,0.946161,0.964882,87.257954,
593,43.148702,5.274647,5.362363,0.938013,0.966951,0.923145,0.919947,0.942012,0.989652,0.654421,0.875238,0.920015,0.943167,82.491486,
594,43.043768,5.274647,5.274647,0.939822,0.959225,0.922457,0.923328,0.950663,0.991429,0.654383,0.896147,0.937938,0.957288,84.720336,
595,43.459650,5.396197,5.396197,0.942887,0.969071,0.928849,0.925756,0.947439,0.990295,0.669358,0.884039,0.925491,0.948244,84.292319,
596,43.664671,5.464667,5.464667,0.949305,0.965368,0.931664,0.934553,0.961315,0.993235,0.673084,0.911615,0.948301,0.965449,88.073121,
597,43.607464,5.715470,5.716775,0.945632,0.970241,0.933776,0.927661,0.950710,0.991058,0.676378,0.891289,0.930817,0.951880,85.766669,
598,43.313952,5.715470,5.715470,0.945189,0.962237,0.926624,0.929745,0.957685,0.992973,0.667463,0.908330,0.946816,0.964301,87.328534,
599,42.834693,5.991677,5.991677,0.940407,0.964189,0.922088,0.921136,0.951049,0.991408,0.648942,0.889537,0.934328,0.956323,85.462903,
600,49.000398,17.079601,71.658173,0.985633,0.991654,0.977334,0.977021,0.991319,0.996628,0.868385,0.965024,0.980193,0.986860,100.000000,
601,49.281895,11.918513,17.079601,0.987052,0.991082,0.979314,0.981360,0.991421,0.997416,0.870207,0.974389,0.986741,0.991725,100.000000,
602,46.659538,11.918513,11.918513,0.981558,0.990140,0.969008,0.976661,0.985682,0.994977,0.826171,0.945948,0.967481,0.978154,100.000000,
603,48.042714,13.897593,13.897593,0.984537,0.990267,0.975931,0.979929,0.987873,0.996419,0.845394,0.958352,0.977003,0.984932,100.000000,
604,47.326203,10.426447,14.729218,0.985666,0.985193,0.964928,0.983345,0.993474,0.996590,0.821340,0.958810,0.977603,0.985395,100.000000,
605,45.189016,6.976349,10.426447,0.982461,0.980791,0.965813,0.982970,0.987551,0.995281,0.782950,0.932805,0.959314,0.972276,98.205807,
606,46.693704,6.976349,6.976349,0.981730,0.982559,0.963423,0.978208,0.989280,0.996234,0.813384,0.949388,0.971853,0.981825,99.445295,
607,46.097226,12.926300,14.307954,0.979669,0.984964,0.959221,0.975771,0.986947,0.995169,0.809991,0.942061,0.966411,0.978413,100.000000,
608,48.090222,9.063697,12.926300,0.985298,0.987643,0.970669,0.981120,0.991397,0.996662,0.845629,0.962137,0.979052,0.986058,100.000000,
609,46.108489,7.301765,9.063697,0.976490,0.983255,0.957569,0.969969,0.983701,0.995383,0.810623,0.938425,0.961574,0.973134,97.518694,
610,45.603517,7.301765,7.301765,0.978148,0.981344,0.959032,0.976368,0.984158,0.994985,0.801096,0.933887,0.958089,0.970707,97.509456,
611,46.704026,8.029020,8.029020,0.980073,0.985068,0.961753,0.976602,0.986460,0.995459,0.824250,0.949989,0.970143,0.979541,100.000000,
612,46.380268,8.778636,10.108091,0.976835,0.984881,0.964508,0.963853,0.984673,0.994615,0.819925,0.940770,0.964772,0.977207,99.834079,
613,46.879508,8.778636,8.778636,0.977137,0.985206,0.964146,0.966391,0.984313,0.994966,0.832594,0.946968,0.968577,0.979187,100.000000,
614,47.959540,11.051009,11.051009,0.982502,0.986495,0.965745,0.975560,0.990737,0.996197,0.845076,0.958055,0.976794,0.984880,100.000000,
615,45.575833,9.115006,12.623581,0.973461,0.982514,0.953509,0.963690,0.982524,0.994275,0.792570,0.929699,0.957241,0.971381,98.618641,
616,45.717744,9.115006,9.115006,0.976771,0.983519,0.950556,0.970244,0.985999,0.994840,0.788454,0.937016,0.962334,0.973491,99.739852,
617,44.612260,10.196665,10.196665,0.975970,0.980066,0.946617,0.972164,0.985999,0.994558,0.770046,0.924505,0.953702,0.968584,99.967622,
618,47.777562,11.663071,11.663071,0.985117,0.989189,0.970326,0.978646,0.992332,0.996513,0.825976,0.962643,0.980147,0.987365,100.000000,
619,44.710299,11.481443,12.216906,0.978769,0.978201,0.950886,0.978168,0.987388,0.994950,0.769966,0.929398,0.957730,0.971715,100.000000,
620,45.913811,6.434426,11.481443,0.976233,0.983918,0.957283,0.971256,0.982605,0.995544,0.791605,0.937346,0.963300,0.975319,96.630671,
621,46.181908,6.434426,6.434426,0.983560,0.983347,0.961178,0.979201,0.992348,0.995787,0.801854,0.950711,0.972087,0.981472,99.157482,
622,45.372452,7.498617,9.305367,0.978189,0.982358,0.957485,0.972440,0.986169,0.995209,0.787082,0.937196,0.963605,0.976234,98.418435,
623,45.673899,7.498617,7.498617,0.979119,0.984640,0.961919,0.968353,0.988756,0.995014,0.787593,0.936667,0.963548,0.976409,98.631560,
624,47.411100,10.662342,11.644806,0.985962,0.988132,0.968705,0.983034,0.992192,0.996539,0.827593,0.964203,0.980373,0.987017,100.000000,
625,46.309602,10.662342,10.662342,0.980289,0.987095,0.954036,0.972502,0.990547,0.995695,0.802090,0.947181,0.970349,0.980897,100.000000,
626,45.587994,7.272783,12.427142,0.981743,0.979582,0.955950,0.981867,0.989525,0.996053,0.786342,0.946435,0.969928,0.980400,99.559225,
627,46.022195,7.272783,7.272783,0.982589,0.982485,0.959501,0.979251,0.991297,0.996066,0.796889,0.950785,0.972515,0.982066,100.000000,
628,46.798710,2.058196,7.971613,0.988999,0.983037,0.972604,0.988032,0.995925,0.996910,0.805715,0.964324,0.981520,0.988349,95.826724,
629,45.714160,2.058196,2.058196,0.983879,0.981983,0.965874,0.981438,0.991526,0.995954,0.787534,0.949192,0.971040,0.980666,93.584035,
630,45.049973,8.749134,9.512688,0.979763,0.983938,0.950821,0.974464,0.990135,0.994314,0.731198,0.940590,0.966827,0.978323,100.000000,
631,45.912589,6.455696,8.749134,0.987014,0.978512,0.970761,0.985512,0.995172,0.995443,0.775007,0.956251,0.976814,0.985416,100.000000,
632,45.482004,6.455696,6.455696,0.979836,0.982040,0.952805,0.973979,0.990157,0.995233,0.766572,0.943575,0.967926,0.979035,97.929610,
633,45.177300,6.647593,6.647593,0.981101,0.975255,0.960462,0.979629,0.990099,0.995428,0.767659,0.943297,0.967993,0.979562,98.482084,
634,47.294187,6.465884,8.448526,0.986834,0.985494,0.972117,0.982026,0.994615,0.996452,0.806013,0.967608,0.984254,0.990723,100.000000,
635,45.987918,6.465884,6.465884,0.982845,0.983876,0.963089,0.977509,0.991340,0.995544,0.789343,0.948188,0.970349,0.980401,98.854190,
636,47.325060,8.653060,11.672204,0.985752,0.985377,0.969225,0.982587,0.993094,0.996543,0.813858,0.964261,0.981919,0.989238,100.000000,
637,45.820429,6.285047,8.653060,0.984871,0.981025,0.971382,0.984742,0.990318,0.995756,0.789220,0.945207,0.968092,0.978793,98.839052,
638,46.244818,6.285047,6.285047,0.987479,0.981065,0.972701,0.988284,0.993287,0.996145,0.797792,0.954425,0.974695,0.983639,100.000000,
639,46.133637,6.827409,6.827409,0.980057,0.981805,0.966816,0.973312,0.987808,0.995763,0.796120,0.947984,0.971290,0.981986,98.859022,
640,46.222732,10.143016,10.143016,0.980342,0.980958,0.966004,0.975207,0.987358,0.996046,0.794369,0.948737,0.971689,0.981839,100.000000,
641,48.108401,5.501269,87.725807,0.995145,0.990857,0.990849,0.994872,0.998104,0.997846,0.854013,0.981300,0.990344,0.994123,100.000000,
642,45.802456,3.261037,5.501269,0.992923,0.989497,0.985803,0.992050,0.996984,0.994941,0.811757,0.959880,0.977217,0.985532,97.811288,
643,45.746175,2.387785,3.261037,0.991867,0.988366,0.983514,0.990452,0.996689,0.995217,0.802403,0.958769,0.977045,0.985778,96.455956,
644,45.881676,2.314095,2.387785,0.992776,0.988291,0.985161,0.991540,0.997522,0.995244,0.810771,0.961386,0.978673,0.986788,96.721916,
645,45.120548,2.314095,2.314095,0.991603,0.987787,0.982710,0.990935,0.996248,0.993903,0.795349,0.952909,0.973322,0.982904,95.887029,
646,45.154602,5.174551,5.174551,0.991045,0.987922,0.982239,0.989751,0.995678,0.993847,0.795214,0.949794,0.970592,0.980483,99.083819,
647,46.412120,4.030800,6.218941,0.993541,0.988433,0.986921,0.993003,0.997710,0.995657,0.822776,0.966527,0.982107,0.988943,99.456043,
648,45.036279,4.030800,4.030800,0.989482,0.985495,0.978993,0.987065,0.995717,0.993935,0.788206,0.951720,0.972733,0.982488,97.561447,
649,44.524817,2.487886,4.786501,0.986004,0.982190,0.972426,0.983617,0.993483,0.993638,0.764371,0.943857,0.968149,0.979926,94.399146,
650,44.588594,2.487886,2.487886,0.986082,0.979413,0.972581,0.984657,0.993769,0.994025,0.758831,0.949733,0.973768,0.983608,94.975286,
651,44.199525,3.189057,3.260792,0.985202,0.982468,0.971761,0.982819,0.992352,0.993207,0.750087,0.939826,0.966269,0.978040,94.875461,
652,43.955741,3.189057,3.189057,0.984922,0.980747,0.970919,0.982299,0.992792,0.992914,0.742996,0.935991,0.963521,0.976322,94.547070,
653,45.059322,3.937730,3.937730,0.990543,0.982503,0.978537,0.989955,0.997555,0.995155,0.768405,0.961774,0.981137,0.988586,98.562390,
654,43.581534,3.261928,4.666028,0.982421,0.975283,0.968676,0.980062,0.990914,0.993489,0.726020,0.935745,0.963868,0.977313,94.189792,
655,44.222921,3.261928,3.261928,0.985321,0.980294,0.972194,0.983108,0.992843,0.993848,0.744658,0.942444,0.968261,0.979864,95.233551,
656,43.488996,3.457385,4.021264,0.983225,0.978321,0.967197,0.980311,0.992162,0.992257,0.723089,0.924726,0.955718,0.971511,93.767741,
657,43.573406,2.731209,3.457385,0.982985,0.978198,0.967986,0.981501,0.990646,0.992792,0.724057,0.929756,0.959935,0.974335,93.218943,
658,44.743472,2.731209,2.731209,0.989118,0.981623,0.975769,0.988342,0.996585,0.994610,0.759844,0.954841,0.977248,0.986564,96.354971,
659,43.315097,3.559805,4.004675,0.981290,0.977876,0.961553,0.978132,0.991543,0.992136,0.718303,0.922554,0.955056,0.971555,93.445969,
660,43.084895,2.917905,3.559805,0.978713,0.973329,0.963320,0.975255,0.988227,0.991949,0.701623,0.919575,0.953011,0.969934,91.865248,
661,44.185070,2.917905,2.917905,0.983582,0.979540,0.969132,0.983043,0.990511,0.993641,0.738114,0.941543,0.967466,0.979174,94.327837,
662,43.392610,3.593748,3.593748,0.980295,0.975650,0.963553,0.979683,0.988332,0.992929,0.716484,0.931560,0.960730,0.974860,93.802850,
663,43.641810,4.718974,4.718974,0.983245,0.977644,0.965262,0.979434,0.993184,0.992912,0.720347,0.927006,0.957350,0.972395,95.485324,
664,45.341069,4.523255,4.947682,0.989756,0.981303,0.976087,0.988913,0.997942,0.995688,0.763009,0.964202,0.982497,0.989207,99.243409,
665,43.773128,1.727478,4.523255,0.982977,0.975523,0.965610,0.979922,0.993179,0.993555,0.718134,0.936336,0.964335,0.977452,92.397425,
666,43.914789,1.727478,1.727478,0.982694,0.977419,0.964435,0.979375,0.992997,0.993658,0.723851,0.937916,0.965921,0.978637,92.500226,
667,44.295786,1.836640,2.513309,0.983287,0.978035,0.966611,0.980816,0.992753,0.993903,0.732633,0.939895,0.968094,0.980586,93.019431,
668,43.487748,1.836640,1.836640,0.979336,0.972795,0.960614,0.975280,0.991030,0.992682,0.701018,0.921189,0.955304,0.972050,90.903664,
669,44.196323,2.029548,2.029548,0.983496,0.978079,0.967194,0.980952,0.992870,0.993396,0.727249,0.932937,0.961884,0.976000,92.660589,
670,44.596003,4.011128,4.011128,0.985765,0.978790,0.970018,0.983494,0.995062,0.994442,0.732956,0.951484,0.975682,0.984839,97.023360,
671,44.558798,2.542988,5.266959,0.985686,0.980154,0.969825,0.982275,0.995199,0.993716,0.736504,0.941968,0.968057,0.979616,94.370420,
672,44.531840,1.759528,2.542988,0.986196,0.979797,0.971491,0.983783,0.994945,0.994203,0.732646,0.946424,0.971655,0.982281,93.862178,
673,44.765546,1.759528,1.759528,0.986823,0.977626,0.971212,0.984844,0.996435,0.995056,0.735064,0.956489,0.979124,0.987633,94.786981,
674,44.392715,2.027473,2.027473,0.985347,0.980362,0.968358,0.982143,0.994897,0.993677,0.732511,0.940172,0.967831,0.980446,93.689272,
675,44.622864,2.226913,2.226913,0.985196,0.979628,0.969693,0.982109,0.994252,0.994066,0.737873,0.944285,0.970296,0.981763,94.135618,
676,44.329433,2.112580,3.410522,0.984642,0.979795,0.970395,0.982105,0.992697,0.993857,0.727322,0.940360,0.968315,0.980437,93.668408,
677,44.645609,2.112580,2.112580,0.985634,0.978719,0.969874,0.983646,0.994316,0.994845,0.732083,0.950573,0.975634,0.985415,94.632038,
678,44.009063,5.116961,5.116961,0.982819,0.979818,0.966458,0.980233,0.990967,0.993060,0.719400,0.932600,0.963397,0.977601,96.570406,
679,43.402705,2.182410,5.689459,0.981527,0.980496,0.965073,0.979165,0.988689,0.991733,0.706084,0.919387,0.954593,0.971287,91.718008,
680,43.777752,2.182410,2.182410,0.980819,0.978058,0.963257,0.979088,0.988578,0.993045,0.712113,0.929852,0.962427,0.977196,92.392760,
681,43.306326,5.214690,83.834671,0.932935,0.962338,0.924803,0.906083,0.934983,0.990065,0.674762,0.882048,0.927395,0.948013,82.009736,
682,46.044353,5.214690,5.214690,0.976252,0.986718,0.973924,0.969134,0.976670,0.994557,0.760975,0.936400,0.963822,0.975288,95.130644,
