Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
139,47.090692,9.276099,12.123613,0.996742,0.986713,0.982911,0.974665,0.982647,0.993162,0.820094,0.959327,0.979548,0.987732,100.000000,
140,47.406944,7.944544,9.276099,0.996844,0.984849,0.982185,0.967476,0.980017,0.992757,0.832374,0.962053,0.980175,0.987544,100.000000,
141,47.012459,5.430312,7.944544,0.996986,0.985515,0.980918,0.966841,0.982776,0.993006,0.818941,0.960856,0.980044,0.988319,99.299227,
142,46.433499,5.430312,5.430312,0.996796,0.985199,0.982063,0.965491,0.983660,0.991932,0.807636,0.956195,0.977158,0.986455,98.924378,
143,46.761917,6.494300,6.494300,0.997027,0.984355,0.978660,0.967920,0.978758,0.993007,0.814212,0.961065,0.980701,0.988868,100.000000,
144,46.742292,7.613257,8.203200,0.996763,0.986656,0.983395,0.972040,0.981402,0.994239,0.814758,0.957430,0.977665,0.986729,100.000000,
145,46.577310,7.613257,7.613257,0.996709,0.983082,0.978532,0.962634,0.977770,0.992141,0.806124,0.954477,0.976460,0.986127,100.000000,
146,46.862049,12.801713,12.801713,0.996870,0.985045,0.984676,0.972506,0.978881,0.991568,0.807203,0.955721,0.977403,0.986524,100.000000,
147,46.187181,9.709337,16.007671,0.996729,0.985196,0.982592,0.971542,0.977999,0.993128,0.788461,0.950724,0.974496,0.984785,100.000000,
148,45.298444,9.709337,9.709337,0.996164,0.985079,0.976052,0.964969,0.984919,0.991975,0.772221,0.940908,0.967960,0.980613,100.000000,
149,46.529261,12.594042,12.594042,0.996719,0.988441,0.979705,0.973621,0.984599,0.996446,0.792311,0.953206,0.976081,0.985790,100.000000,
150,47.108443,13.322880,16.617998,0.996876,0.986664,0.981434,0.973298,0.986142,0.992014,0.809760,0.957157,0.978017,0.986960,100.000000,
151,47.165772,10.013959,13.322880,0.996779,0.982979,0.980564,0.965319,0.977143,0.991475,0.814748,0.958075,0.978621,0.987148,100.000000,
152,47.640359,10.013959,10.013959,0.996968,0.985008,0.982685,0.971825,0.982334,0.990827,0.831275,0.959970,0.978847,0.987075,100.000000,
153,47.705287,2.877832,10.316308,0.997219,0.987301,0.985448,0.977907,0.984665,0.992256,0.835743,0.966410,0.983153,0.990075,96.749812,
154,47.761886,2.877832,2.877832,0.997156,0.990712,0.985540,0.977843,0.990535,0.996077,0.836199,0.966251,0.982716,0.989579,97.435006,
155,47.649252,7.263321,7.263321,0.996942,0.988133,0.982086,0.971921,0.984980,0.996122,0.826274,0.964372,0.981550,0.988610,100.000000,
156,47.643775,8.703089,8.949799,0.997094,0.989632,0.985292,0.974027,0.986740,0.996705,0.826114,0.964455,0.981523,0.988533,100.000000,
157,47.293793,8.703089,8.703089,0.997018,0.986960,0.980214,0.976300,0.984113,0.993476,0.816912,0.962423,0.980483,0.987963,100.000000,
158,47.206926,8.748050,8.748050,0.997073,0.987342,0.982952,0.977251,0.985042,0.992455,0.817924,0.961229,0.979420,0.987203,100.000000,
159,46.627110,8.890134,8.890134,0.996884,0.984935,0.980989,0.971506,0.982170,0.991168,0.803232,0.956681,0.977401,0.986466,100.000000,
160,46.865136,12.011338,12.011338,0.996991,0.988254,0.982552,0.975020,0.985356,0.994983,0.804492,0.957519,0.978186,0.987063,100.000000,
161,46.116278,12.930285,14.192577,0.996890,0.986855,0.982385,0.971020,0.980431,0.995433,0.787755,0.953014,0.976367,0.986136,100.000000,
162,46.112956,8.700209,12.930285,0.997166,0.985108,0.979949,0.965731,0.983186,0.992375,0.789940,0.956771,0.978122,0.987277,100.000000,
163,46.600324,8.700209,8.700209,0.997206,0.987240,0.982022,0.970802,0.984467,0.993988,0.799104,0.960772,0.980367,0.988599,100.000000,
164,46.665329,5.876747,9.049299,0.997257,0.984920,0.982798,0.969017,0.982970,0.990310,0.803688,0.959060,0.979057,0.987950,99.626425,
165,45.892874,5.876747,5.876747,0.996925,0.986755,0.980290,0.971811,0.984196,0.993506,0.786547,0.951414,0.974128,0.984782,99.510458,
166,45.901077,9.105796,9.105796,0.996989,0.987823,0.980641,0.967514,0.985889,0.995728,0.782078,0.955413,0.977734,0.987405,100.000000,
167,45.867121,6.541111,10.731541,0.997003,0.983662,0.973818,0.968426,0.980441,0.991324,0.781869,0.954505,0.977046,0.986458,99.914052,
168,46.100738,6.541111,6.541111,0.996951,0.986385,0.979242,0.970898,0.984931,0.992754,0.790415,0.956701,0.978269,0.987568,100.000000,
169,46.187801,7.827611,7.827611,0.996917,0.989101,0.980963,0.968410,0.987220,0.996911,0.791485,0.958074,0.978759,0.987458,100.000000,
170,45.993928,8.196656,9.209763,0.997125,0.984873,0.975100,0.964903,0.982180,0.993130,0.786537,0.957222,0.978056,0.986809,100.000000,
