Frame,psnr,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,ssim,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
1041,41.272278,3.530654,3.530654,0.966139,0.967664,0.949579,0.956873,0.979775,0.989405,0.610147,0.861777,0.922068,0.952288,87.225503,
1042,41.249725,3.320378,3.944605,0.964389,0.965679,0.942637,0.961920,0.975451,0.989496,0.610795,0.862859,0.922595,0.952264,86.616596,
1043,40.849497,3.320378,3.320378,0.967964,0.966370,0.942808,0.961788,0.983471,0.988969,0.595246,0.857109,0.919823,0.950890,87.176680,
1044,40.782849,3.522633,3.630920,0.965731,0.964732,0.936153,0.965292,0.980059,0.988906,0.595503,0.854520,0.917574,0.950057,86.786892,
1045,40.755094,3.522633,3.522633,0.967284,0.967675,0.945930,0.962400,0.980225,0.988347,0.593178,0.848989,0.912848,0.946409,86.648118,
1046,41.698244,4.678359,4.678359,0.969663,0.972822,0.953462,0.965488,0.978331,0.989150,0.616659,0.857217,0.918431,0.949382,88.976377,
1047,41.887203,5.957548,6.141177,0.969515,0.972438,0.953671,0.962248,0.979887,0.988706,0.621612,0.851259,0.912740,0.945689,89.935000,
1048,41.746920,5.957548,5.957548,0.965415,0.970034,0.950069,0.956805,0.976461,0.988523,0.618082,0.849387,0.911479,0.944399,88.906879,
1049,42.049498,4.591027,6.250357,0.967368,0.972725,0.953342,0.964892,0.973290,0.990073,0.629569,0.866375,0.924294,0.953324,88.922399,
1050,41.517442,2.503884,4.591027,0.963207,0.968030,0.946357,0.955432,0.974255,0.989550,0.614884,0.863361,0.922641,0.952847,85.413479,
1051,41.573139,2.503884,2.503884,0.963315,0.968393,0.944006,0.952983,0.976934,0.990502,0.624534,0.872322,0.928741,0.956170,85.935778,
1052,41.963229,3.025600,3.992488,0.968791,0.972001,0.950645,0.958576,0.982707,0.991360,0.636843,0.881891,0.934296,0.960040,88.273776,
1053,42.203526,3.025600,3.025600,0.967405,0.970443,0.952719,0.958635,0.978838,0.991825,0.642527,0.885722,0.937099,0.961596,88.213546,
1054,42.210010,2.548390,3.680277,0.970413,0.971671,0.952009,0.966204,0.980907,0.992205,0.644571,0.889650,0.940193,0.964323,88.616722,
1055,42.077974,2.548390,2.548390,0.966686,0.970229,0.949588,0.961150,0.976587,0.991831,0.644627,0.885835,0.937061,0.962096,87.507231,
1056,43.140043,4.107322,93.129456,0.983624,0.977688,0.958306,0.982195,0.993177,0.997242,0.696518,0.949318,0.975300,0.986148,96.753385,
1057,43.349868,3.621786,4.107322,0.982981,0.979021,0.959006,0.978903,0.993132,0.996859,0.710958,0.941653,0.970251,0.983018,95.513353,
1058,43.015021,2.840690,3.621786,0.979368,0.976950,0.952485,0.974989,0.990287,0.996558,0.702943,0.935711,0.967124,0.981431,93.471281,
1059,42.709456,2.811599,2.840690,0.977008,0.974624,0.948159,0.973424,0.988314,0.996412,0.693808,0.932460,0.966264,0.981098,92.854166,
1060,42.684589,2.021743,2.811599,0.977722,0.971747,0.948467,0.974976,0.989608,0.996613,0.687967,0.937485,0.969386,0.983462,92.354777,
1061,43.148521,1.590719,2.021743,0.978899,0.976466,0.950588,0.975794,0.989778,0.996648,0.704912,0.939116,0.969930,0.983247,92.060166,
1062,43.008387,1.590719,1.590719,0.977120,0.973526,0.948352,0.972799,0.989018,0.996587,0.701663,0.937753,0.969086,0.982774,91.599340,
1063,42.938528,3.265397,3.265397,0.979157,0.975874,0.952855,0.974964,0.990163,0.996567,0.699756,0.936457,0.968539,0.982295,94.091647,
1064,42.750122,4.309775,4.309775,0.979567,0.972059,0.953388,0.976510,0.990568,0.996726,0.688684,0.941208,0.971700,0.984317,95.790034,
1065,43.440456,4.578245,4.659620,0.980635,0.977860,0.957096,0.977240,0.990211,0.996864,0.712971,0.943802,0.972518,0.984320,96.399290,
1066,43.529893,4.519433,4.578245,0.981146,0.975461,0.955370,0.978498,0.991454,0.996931,0.715790,0.944941,0.973097,0.984993,96.521237,
1067,43.375667,2.955684,4.519433,0.980139,0.975135,0.953364,0.975452,0.991696,0.996972,0.710235,0.945739,0.974106,0.985698,94.456441,
1068,43.200328,1.874229,2.955684,0.979689,0.970231,0.954716,0.976603,0.990851,0.997068,0.702894,0.947776,0.974992,0.986221,93.079479,
1069,44.606690,1.874229,1.874229,0.985848,0.977826,0.963646,0.983635,0.995455,0.997726,0.745951,0.961749,0.982212,0.990187,95.078867,
1070,44.711872,3.380982,3.380982,0.987300,0.975233,0.966464,0.986225,0.996554,0.997954,0.747678,0.966701,0.984899,0.991879,97.595919,
1071,45.278157,4.851451,4.851451,0.989199,0.979357,0.968802,0.989163,0.997316,0.998050,0.767417,0.969021,0.985920,0.992427,99.963680,
1072,45.045657,4.288727,7.558911,0.988894,0.979412,0.969241,0.989220,0.996847,0.998037,0.760690,0.968659,0.985818,0.991948,99.145910,
1073,44.938531,2.822779,4.288727,0.988549,0.977823,0.971408,0.987531,0.996858,0.998122,0.755614,0.970203,0.986547,0.992791,97.319043,
1074,45.274851,2.207457,2.822779,0.988646,0.981090,0.970442,0.987259,0.996610,0.998095,0.767797,0.970028,0.986514,0.992617,96.531617,
1075,45.028651,2.207457,2.207457,0.987477,0.977539,0.970862,0.986847,0.994937,0.998200,0.758088,0.971286,0.987175,0.993095,96.351534,
1076,45.530039,2.569967,2.569967,0.988237,0.980776,0.970824,0.987256,0.995614,0.998179,0.775966,0.971770,0.987257,0.993104,96.989753,
1077,45.379196,2.897048,3.381341,0.987100,0.980093,0.969510,0.985848,0.994799,0.998108,0.772256,0.970760,0.986703,0.992679,97.099157,
1078,45.377753,1.986541,2.897048,0.988023,0.980648,0.970917,0.986872,0.995726,0.998226,0.771135,0.972322,0.987753,0.993497,96.244647,
1079,45.293267,1.393126,1.986541,0.987276,0.977893,0.971987,0.986085,0.994978,0.998302,0.768824,0.973216,0.987976,0.993583,95.330825,
1080,45.635537,1.393126,1.393126,0.988628,0.981015,0.972445,0.987940,0.995840,0.998284,0.779888,0.973374,0.988073,0.993595,95.627279,
1081,45.422325,2.170472,2.170472,0.987796,0.979570,0.972507,0.986616,0.995135,0.998208,0.774257,0.971604,0.987086,0.993001,96.360868,
1082,45.241823,2.759528,2.759528,0.988583,0.979925,0.973038,0.986822,0.996389,0.998164,0.768137,0.971805,0.987568,0.993268,97.335961,
1083,45.017318,3.072345,3.072345,0.987856,0.976420,0.973244,0.987476,0.995235,0.998271,0.759650,0.972631,0.987951,0.993797,97.640224,
1084,45.581113,3.548113,3.548113,0.989959,0.980535,0.974409,0.989561,0.997090,0.998243,0.779460,0.973655,0.988385,0.993597,98.717672,
1085,45.462102,3.174189,4.287775,0.989971,0.979734,0.973935,0.989510,0.997507,0.998199,0.776283,0.972214,0.987694,0.993121,98.166820,
1086,45.393289,1.560681,3.174189,0.988932,0.979404,0.974606,0.986913,0.996724,0.998224,0.772035,0.972482,0.987773,0.993315,95.875268,
1087,45.278712,1.560681,1.560681,0.987935,0.976721,0.972892,0.986250,0.996146,0.998312,0.768867,0.973670,0.988420,0.993866,95.737102,
1088,45.707006,1.836448,1.836448,0.988952,0.980592,0.974910,0.987867,0.995821,0.998326,0.781981,0.974049,0.988579,0.994098,96.342381,
1089,45.464155,4.304423,4.304423,0.990067,0.981105,0.976741,0.990043,0.996140,0.998192,0.777618,0.971826,0.987392,0.993198,99.613878,
1090,45.194170,5.417201,5.417201,0.990634,0.981611,0.975291,0.990606,0.997081,0.998143,0.766806,0.971385,0.987483,0.993274,100.000000,
1091,45.034782,5.363471,5.504294,0.988455,0.977090,0.972726,0.987605,0.996197,0.998215,0.759012,0.971897,0.987309,0.993189,100.000000,
1092,45.692143,4.700914,5.363471,0.989602,0.982081,0.973068,0.988284,0.996957,0.998254,0.780961,0.972637,0.987824,0.993538,100.000000,
1093,45.501228,3.501861,4.700914,0.988093,0.979268,0.971263,0.987030,0.995681,0.998229,0.772564,0.972595,0.987728,0.993540,98.210732,
1094,45.504106,1.890368,3.501861,0.986787,0.979939,0.969363,0.985718,0.994273,0.998208,0.773685,0.971325,0.987023,0.992948,95.769419,
1095,45.061253,1.890368,1.890368,0.985776,0.976019,0.967792,0.984409,0.994393,0.998174,0.759388,0.970884,0.986685,0.992674,95.513838,
1096,45.466761,1.878930,3.070356,0.986959,0.978866,0.969217,0.986696,0.994501,0.998180,0.773192,0.970921,0.986660,0.992677,95.752615,
1097,45.450676,1.535358,1.878930,0.987670,0.979731,0.969917,0.987244,0.995312,0.998191,0.772567,0.971670,0.987244,0.993075,95.521071,
1098,45.374863,1.259502,1.535358,0.987023,0.977204,0.970590,0.986325,0.994851,0.998267,0.770568,0.972677,0.987724,0.993414,95.073347,
1099,45.750091,1.259502,1.259502,0.988248,0.980223,0.973109,0.987773,0.995055,0.998264,0.781912,0.973176,0.987866,0.993415,95.344432,
1100,45.593411,2.168434,2.168434,0.988188,0.980141,0.973132,0.986873,0.995506,0.998202,0.779167,0.971858,0.987427,0.993253,96.479398,
1101,45.337985,4.288052,4.288052,0.989488,0.979595,0.976315,0.988745,0.996216,0.998153,0.771863,0.970807,0.987011,0.993079,99.433005,
1102,45.154343,4.592039,5.103197,0.988444,0.977398,0.972328,0.988368,0.995867,0.998257,0.763976,0.971992,0.987474,0.993302,99.625231,
1103,45.744110,3.598004,4.592039,0.989210,0.981156,0.973125,0.987953,0.996523,0.998275,0.783094,0.971894,0.987029,0.993043,98.506355,
1104,45.565321,2.811076,3.598004,0.987876,0.979114,0.970228,0.987669,0.995261,0.998181,0.778369,0.970256,0.986192,0.992208,97.095824,
1105,45.537150,2.516328,2.811076,0.987729,0.979011,0.971355,0.985481,0.996067,0.998200,0.777253,0.971252,0.987023,0.992853,96.777036,
1106,45.393124,2.516328,2.516328,0.986673,0.976294,0.969272,0.985347,0.995175,0.998295,0.773515,0.972052,0.987332,0.993120,96.585378,
1107,45.630598,2.892368,2.892368,0.987851,0.979198,0.969704,0.986586,0.995932,0.998261,0.782486,0.971245,0.986869,0.992712,97.270250,
1108,45.483336,2.401317,2.960091,0.987384,0.978462,0.969238,0.985165,0.995907,0.998227,0.779152,0.969642,0.985992,0.992292,96.455686,
1109,45.249250,1.773650,2.401317,0.986556,0.977880,0.968004,0.985088,0.994863,0.998127,0.772680,0.968098,0.985438,0.992114,95.417107,
1110,44.765729,1.476519,1.773650,0.984935,0.974265,0.967264,0.982455,0.994184,0.998111,0.758657,0.965603,0.984200,0.991447,94.564190,
1111,45.098088,1.293626,1.476519,0.985388,0.977765,0.966370,0.981723,0.995004,0.998074,0.770814,0.963530,0.982604,0.990321,94.250569,
1112,44.545904,1.293626,1.293626,0.982611,0.975359,0.962263,0.979921,0.992013,0.997929,0.756989,0.958991,0.980157,0.989024,93.424704,
1113,49.700039,10.859902,34.656136,0.994167,0.990083,0.986709,0.993326,0.997543,0.999304,0.890418,0.985063,0.992572,0.995772,100.000000,
1114,46.379077,10.132994,10.859902,0.987296,0.984310,0.972103,0.985792,0.992821,0.998654,0.826109,0.970944,0.985668,0.991639,100.000000,
1115,46.031157,8.636697,10.132994,0.986358,0.980455,0.971394,0.984272,0.992936,0.998611,0.813508,0.969302,0.984812,0.991288,100.000000,
1116,45.522721,8.636697,8.636697,0.987244,0.983216,0.966785,0.985859,0.993920,0.998398,0.800313,0.966765,0.983902,0.990803,100.000000,
1117,45.475381,8.896847,8.896847,0.987607,0.980180,0.968920,0.985151,0.995296,0.998436,0.795788,0.967401,0.984203,0.991130,100.000000,
1118,45.530697,9.867462,9.867462,0.988406,0.983524,0.965999,0.987245,0.995630,0.998345,0.798478,0.967233,0.984311,0.991141,100.000000,
1119,45.289875,10.886083,10.886083,0.987743,0.980744,0.965632,0.986668,0.995214,0.998365,0.788333,0.966505,0.983929,0.991067,100.000000,
1120,45.596006,8.786298,16.644739,0.988545,0.982484,0.967018,0.987253,0.995726,0.998431,0.794694,0.968361,0.984671,0.991203,100.000000,
1121,45.235839,7.138819,8.786298,0.985747,0.983306,0.965369,0.982245,0.993391,0.998303,0.786670,0.966119,0.983885,0.990948,100.000000,
1122,45.419495,7.138819,7.138819,0.987847,0.979963,0.969958,0.985923,0.995223,0.998422,0.790197,0.969171,0.985477,0.991995,100.000000,
1123,45.444113,7.149693,7.149693,0.987611,0.983522,0.967246,0.985401,0.994970,0.998321,0.792592,0.966976,0.984567,0.991419,100.000000,
1124,45.322693,6.587479,7.305445,0.987158,0.981262,0.966647,0.984649,0.994900,0.998359,0.787493,0.967491,0.984621,0.991565,100.000000,
1125,45.334597,6.098821,6.587479,0.987451,0.982668,0.966244,0.984241,0.995649,0.998303,0.789761,0.966783,0.984588,0.991680,100.000000,
1126,45.259858,5.022430,6.098821,0.987210,0.979798,0.968228,0.984259,0.995419,0.998374,0.786242,0.967442,0.984789,0.991802,99.647878,
1127,45.196848,5.022430,5.022430,0.987771,0.981799,0.966508,0.984774,0.996182,0.998299,0.786323,0.966308,0.984423,0.991483,99.723841,
1128,45.169952,5.101409,5.101409,0.988043,0.979856,0.967715,0.986158,0.995965,0.998369,0.783400,0.967919,0.985071,0.991937,99.951444,
1129,45.390722,5.520755,5.520755,0.989018,0.983093,0.968740,0.986730,0.996695,0.998328,0.792648,0.967413,0.984839,0.991609,100.000000,
1130,45.264719,5.692504,6.352126,0.988193,0.981258,0.969025,0.985982,0.995769,0.998357,0.787229,0.967508,0.984957,0.991837,100.000000,
1131,45.268587,5.692504,5.692504,0.989556,0.984653,0.968285,0.988606,0.996454,0.998288,0.789056,0.967226,0.984895,0.991764,100.000000,
1132,44.973990,6.406587,6.406587,0.988268,0.981083,0.968573,0.987392,0.995260,0.998356,0.777867,0.967519,0.985132,0.992042,100.000000,
1133,45.317128,6.780092,6.954806,0.989258,0.984917,0.968271,0.988286,0.996239,0.998368,0.790071,0.967912,0.985268,0.991978,100.000000,
1134,45.160280,6.449577,6.780092,0.987444,0.982612,0.968404,0.984975,0.994628,0.998372,0.784665,0.967528,0.984997,0.991952,100.000000,
1135,45.049375,5.783075,6.449577,0.987854,0.983439,0.969040,0.984251,0.995559,0.998309,0.782186,0.966871,0.984920,0.991693,100.000000,
1136,44.851671,5.476763,5.783075,0.987449,0.980338,0.969428,0.986234,0.994486,0.998394,0.774553,0.967408,0.985203,0.992089,100.000000,
1137,45.249419,5.476763,5.476763,0.988054,0.983774,0.968709,0.985025,0.995605,0.998375,0.788746,0.967876,0.985173,0.991943,100.000000,
1138,45.008860,5.496377,6.234232,0.987057,0.983140,0.967983,0.984535,0.994249,0.998323,0.783506,0.965941,0.984301,0.991553,100.000000,
1139,44.819840,4.042760,5.496377,0.985219,0.980710,0.966057,0.981409,0.993455,0.998270,0.778210,0.964346,0.983405,0.990767,97.821897,
1140,44.660960,3.082400,4.042760,0.985550,0.978948,0.966595,0.983843,0.992985,0.998347,0.773727,0.964810,0.983624,0.991150,96.714746,
1141,45.063530,3.082400,3.082400,0.986942,0.983018,0.968890,0.985261,0.993402,0.998334,0.786250,0.965013,0.983562,0.991049,97.010292,
1142,45.305864,4.613272,4.613272,0.987207,0.984481,0.968707,0.985207,0.993690,0.998301,0.791581,0.964276,0.983071,0.990767,98.966790,
1143,45.796289,6.654632,9.583611,0.988016,0.986415,0.973333,0.985769,0.993421,0.998342,0.800754,0.966723,0.984206,0.991453,100.000000,
1144,45.639267,6.654632,6.654632,0.988231,0.984798,0.970973,0.986044,0.994701,0.998267,0.798125,0.965435,0.983714,0.991236,100.000000,
1145,45.682872,7.536104,7.536104,0.987970,0.984114,0.972694,0.985052,0.994291,0.998264,0.800440,0.965351,0.983518,0.990837,100.000000,
1146,45.356039,8.564492,8.564492,0.988573,0.985556,0.969445,0.984951,0.996132,0.998183,0.793430,0.963939,0.983061,0.990856,100.000000,
1147,45.632440,8.078687,9.042720,0.987741,0.983289,0.970492,0.985025,0.994899,0.998229,0.797747,0.965063,0.983204,0.990831,100.000000,
1148,45.651291,6.208061,8.078687,0.987154,0.982536,0.967095,0.983503,0.995351,0.998196,0.796633,0.965088,0.983521,0.991023,100.000000,
1149,45.780927,6.208061,6.208061,0.987259,0.983175,0.969811,0.983812,0.994481,0.998257,0.799105,0.965935,0.983814,0.991076,100.000000,
1150,45.704578,6.995394,6.995394,0.987068,0.979772,0.967329,0.984500,0.995266,0.998262,0.797425,0.966508,0.984443,0.991602,100.000000,
1151,45.725422,5.750007,7.135839,0.986788,0.979310,0.968747,0.986321,0.993626,0.998253,0.798858,0.966570,0.983971,0.990867,100.000000,
1152,45.764739,5.345647,5.750007,0.988074,0.980443,0.968033,0.984873,0.996569,0.998326,0.801855,0.967793,0.984724,0.991475,100.000000,
1153,45.637788,4.547650,5.345647,0.987524,0.978614,0.968188,0.986725,0.994921,0.998294,0.796018,0.967550,0.984564,0.991533,99.097786,
1154,45.708089,4.547650,4.547650,0.988992,0.981577,0.970505,0.989094,0.995337,0.998363,0.798008,0.968941,0.985589,0.991993,99.508388,
1155,45.445488,4.431701,4.798258,0.987535,0.978085,0.969127,0.986235,0.995111,0.998402,0.789299,0.969009,0.985402,0.991778,99.012878,
1156,45.537146,2.529147,4.431701,0.990435,0.979824,0.970394,0.990168,0.998431,0.998356,0.793377,0.970169,0.986378,0.992593,97.330570,
1157,45.506762,2.529147,2.529147,0.989030,0.978512,0.971643,0.987942,0.996805,0.998427,0.789567,0.971191,0.986733,0.992739,97.055586,
1158,45.687109,3.120212,3.120212,0.990597,0.981287,0.970200,0.989835,0.998763,0.998401,0.796917,0.971514,0.987060,0.992973,98.196272,
1159,45.705868,3.163412,3.163412,0.989161,0.979592,0.970553,0.987615,0.997295,0.998448,0.795346,0.972460,0.987597,0.993281,97.990552,
1160,45.859399,3.313061,3.761185,0.989274,0.981648,0.970721,0.988045,0.996669,0.998433,0.800558,0.972573,0.987560,0.993253,98.205504,
1161,45.654644,2.150063,3.313061,0.988325,0.981285,0.969434,0.986285,0.995991,0.998391,0.793704,0.971599,0.987014,0.992775,96.427219,
1162,45.420609,1.357294,2.150063,0.986944,0.978409,0.968468,0.985317,0.994593,0.998442,0.785622,0.971791,0.987088,0.992807,95.098825,
1163,45.868513,0.651796,1.357294,0.987868,0.980982,0.969606,0.985276,0.995604,0.998547,0.798220,0.973223,0.987790,0.993101,94.426377,
1164,45.711928,0.651796,0.651796,0.986559,0.980355,0.968281,0.983791,0.994287,0.998476,0.794940,0.971561,0.986764,0.992358,94.031218,
1165,45.596972,1.288868,1.288868,0.985029,0.981597,0.966113,0.980938,0.993032,0.998421,0.792991,0.969868,0.985822,0.991933,94.456241,
1166,45.396400,2.608534,3.834989,0.985121,0.978289,0.965834,0.982267,0.993426,0.998469,0.786968,0.970891,0.986512,0.992536,96.278229,
1167,45.587391,2.421518,2.608534,0.985079,0.980304,0.966655,0.981169,0.993369,0.998418,0.794533,0.969471,0.985524,0.991789,95.918070,
1168,45.479904,2.421518,2.421518,0.984830,0.979291,0.965968,0.982050,0.992818,0.998435,0.791599,0.969713,0.985846,0.992015,95.897100,
1169,45.221221,3.358119,3.358119,0.984880,0.980191,0.966280,0.981264,0.992965,0.998324,0.786896,0.966918,0.984383,0.991209,96.970902,
1170,45.094415,3.918704,3.918704,0.985847,0.977883,0.967637,0.983188,0.993950,0.998310,0.781217,0.967106,0.984496,0.991440,97.916987,
1171,45.299202,4.262372,4.262372,0.986995,0.981737,0.968237,0.984755,0.994260,0.998310,0.789436,0.966197,0.983988,0.991049,98.548567,
1172,45.210087,4.287331,4.287331,0.986151,0.979009,0.968369,0.982866,0.994207,0.998264,0.786584,0.966268,0.984058,0.991157,98.405990,
1173,44.893476,4.252079,4.569573,0.985550,0.979558,0.969072,0.982703,0.992940,0.998214,0.779818,0.964921,0.983438,0.990833,98.168016,
1174,44.735588,3.532754,4.252079,0.985378,0.977340,0.971012,0.982438,0.992861,0.998257,0.775141,0.965304,0.983323,0.990717,97.205881,
1175,44.822941,2.868021,3.532754,0.986559,0.979537,0.970314,0.983091,0.994494,0.998273,0.780417,0.965036,0.983482,0.990867,96.632918,
1176,44.560899,2.868021,2.868021,0.985821,0.977242,0.968944,0.982453,0.994270,0.998205,0.772183,0.963799,0.982848,0.990366,96.398047,
1177,44.644372,3.384149,3.384149,0.987178,0.979803,0.971011,0.984173,0.995137,0.998183,0.776124,0.963810,0.983098,0.990591,97.383288,
1178,44.373682,5.431372,5.431372,0.985045,0.974869,0.967687,0.984114,0.992935,0.998166,0.767703,0.963155,0.982577,0.990511,99.447914,
1179,44.833512,6.427645,6.427645,0.988572,0.981091,0.973042,0.987624,0.994854,0.998196,0.782111,0.963788,0.982797,0.990478,100.000000,
1180,44.609516,7.733271,7.733271,0.987094,0.977666,0.968654,0.985176,0.995093,0.998138,0.773545,0.962596,0.982309,0.990289,100.000000,
1181,44.749038,8.628522,8.628522,0.988815,0.981380,0.970421,0.987987,0.995983,0.998142,0.778896,0.963145,0.982887,0.990678,100.000000,
1182,44.692417,8.919974,9.058649,0.986552,0.976721,0.965934,0.984457,0.995147,0.998100,0.775277,0.961966,0.981883,0.990083,100.000000,
1183,44.643041,8.293877,8.919974,0.986147,0.981418,0.968084,0.983176,0.993690,0.997929,0.776125,0.958246,0.979781,0.988727,100.000000,
1184,44.443379,6.678847,8.293877,0.984908,0.980049,0.967215,0.982085,0.992299,0.997867,0.768083,0.956662,0.979012,0.988362,100.000000,
1185,44.021211,5.599733,6.678847,0.982774,0.977944,0.959257,0.979569,0.992147,0.997697,0.759596,0.952451,0.976463,0.986682,98.535168,
1186,43.413512,5.599733,5.599733,0.981177,0.974177,0.959769,0.978082,0.990149,0.997459,0.743787,0.945015,0.972151,0.984028,97.748086,
1187,43.493940,5.685852,6.021275,0.981989,0.976312,0.957795,0.978569,0.991811,0.997435,0.750452,0.944306,0.972132,0.984310,98.054193,
1188,43.296653,5.685852,5.685852,0.981591,0.973301,0.957762,0.979878,0.990791,0.997375,0.741585,0.943404,0.971815,0.984083,97.925965,
1189,43.605583,6.226217,6.226217,0.984504,0.979513,0.963430,0.981930,0.992618,0.997479,0.753465,0.944524,0.972425,0.984372,99.280797,
1190,43.490897,7.210635,10.149809,0.983806,0.975366,0.959381,0.982734,0.992597,0.997448,0.749143,0.945035,0.973178,0.984980,100.000000,
1191,43.447689,7.210635,7.210635,0.983787,0.974284,0.962728,0.982442,0.992162,0.997440,0.746228,0.945267,0.973112,0.984992,100.000000,
1192,43.748048,7.495376,8.255642,0.985849,0.979907,0.964898,0.983244,0.994072,0.997578,0.755957,0.948675,0.975277,0.986241,100.000000,
1193,43.675988,5.830905,7.495376,0.983732,0.975932,0.962186,0.980362,0.992823,0.997652,0.753083,0.948896,0.975027,0.986190,98.906391,
1194,43.670017,5.830905,5.830905,0.985719,0.980552,0.963069,0.983638,0.993746,0.997594,0.756212,0.946901,0.973632,0.984971,99.176744,
1195,43.703264,5.840660,5.840660,0.984638,0.977458,0.961172,0.983007,0.992960,0.997740,0.755460,0.949916,0.975625,0.986636,99.183300,
1196,43.413180,7.466063,7.466063,0.987488,0.981094,0.966352,0.985391,0.995239,0.997498,0.752716,0.943821,0.972446,0.984543,100.000000,
1197,43.179729,8.337776,8.337776,0.984202,0.976090,0.960325,0.980969,0.993525,0.997383,0.740777,0.942664,0.971677,0.984093,100.000000,
1198,43.867602,9.429473,9.662101,0.988255,0.979403,0.968185,0.986570,0.995952,0.997622,0.758535,0.949256,0.975617,0.986523,100.000000,
1199,44.087769,9.110416,9.429473,0.986735,0.977914,0.966008,0.985475,0.994509,0.997798,0.758732,0.952936,0.977496,0.987656,100.000000,
1200,44.494772,7.606592,9.110416,0.988370,0.981353,0.969489,0.986376,0.995716,0.997907,0.770435,0.956352,0.979498,0.988777,100.000000,
1201,44.429332,7.606592,7.606592,0.986336,0.978840,0.966384,0.982891,0.994739,0.997974,0.765930,0.957474,0.980002,0.989051,100.000000,
1202,44.679447,7.948667,7.948667,0.989225,0.983326,0.969901,0.986706,0.996732,0.997978,0.776884,0.955981,0.978841,0.988359,100.000000,
1203,44.428892,9.677782,9.677782,0.986265,0.982665,0.963948,0.984453,0.993743,0.997849,0.769765,0.951002,0.975940,0.986435,100.000000,
1204,43.598620,10.074119,10.074119,0.982322,0.979422,0.956819,0.978613,0.991086,0.997459,0.748029,0.939665,0.969557,0.982981,100.000000,
1205,47.144787,6.327182,43.898357,0.992184,0.990251,0.977331,0.991452,0.996849,0.998774,0.815099,0.977662,0.989334,0.993849,100.000000,
1206,46.945719,1.568647,6.327182,0.992193,0.991479,0.976955,0.991420,0.996636,0.998352,0.817804,0.972179,0.986055,0.991883,96.396611,
1207,46.382477,1.568647,1.568647,0.988341,0.988684,0.968652,0.985366,0.994946,0.998176,0.803286,0.968949,0.984734,0.991333,95.442344,
1208,45.843859,4.924429,4.924429,0.988224,0.989500,0.965693,0.987200,0.994300,0.997963,0.789075,0.963882,0.982480,0.990140,99.499072,
1209,45.391038,5.589881,5.589881,0.987452,0.986683,0.965196,0.984215,0.995106,0.997940,0.774882,0.962414,0.981629,0.989412,100.000000,
1210,45.861798,3.904181,5.626467,0.987420,0.987895,0.965307,0.984848,0.994354,0.997926,0.789369,0.963903,0.982496,0.990069,98.034136,
1211,45.654915,3.904181,3.904181,0.987542,0.987700,0.964728,0.984881,0.994993,0.997880,0.784309,0.962704,0.981920,0.989691,97.997738,
1212,45.441289,3.932529,3.932529,0.988381,0.987202,0.961789,0.985206,0.997200,0.997861,0.778389,0.962089,0.982035,0.989899,98.233545,
1213,45.150112,9.617955,9.617955,0.987028,0.984308,0.960030,0.985039,0.995448,0.997936,0.764937,0.963119,0.982715,0.990303,100.000000,
1214,46.236019,7.573053,15.398089,0.989848,0.989160,0.966170,0.987701,0.997132,0.998104,0.792820,0.969525,0.985869,0.992140,100.000000,
1215,45.857712,2.190470,7.573053,0.986514,0.988231,0.968776,0.986088,0.991157,0.998153,0.782549,0.967474,0.984296,0.991015,95.806622,
1216,45.974850,2.190470,2.190470,0.987261,0.986075,0.968081,0.986265,0.993316,0.998359,0.786423,0.971401,0.986853,0.992884,96.248561,
1217,46.455098,3.550377,3.550377,0.988538,0.988474,0.970033,0.986553,0.994648,0.998361,0.800371,0.972411,0.987357,0.993029,98.321206,
1218,46.209577,4.482544,4.482544,0.988666,0.988246,0.968435,0.987084,0.994919,0.998251,0.795098,0.970265,0.986244,0.992517,99.429897,
1219,46.090613,5.482601,5.683306,0.989902,0.988253,0.969643,0.989349,0.995972,0.998214,0.791033,0.970439,0.986488,0.992618,100.000000,
1220,45.873789,2.284244,5.482601,0.987715,0.985458,0.967984,0.985499,0.994727,0.998303,0.783378,0.971293,0.986722,0.992825,96.458215,
1221,46.437348,2.284244,2.284244,0.989070,0.988633,0.969212,0.987085,0.995648,0.998361,0.802157,0.972013,0.987017,0.992880,96.774895,
1222,46.274719,3.699117,3.699117,0.990710,0.987429,0.969618,0.990743,0.997019,0.998342,0.796269,0.972217,0.987327,0.993019,98.981103,
1223,46.240364,8.243350,8.243350,0.992080,0.988833,0.971847,0.991481,0.998255,0.998301,0.798274,0.971571,0.987016,0.992893,100.000000,
1224,46.005560,7.572697,8.527963,0.988922,0.985476,0.968772,0.986922,0.996025,0.998326,0.788941,0.971687,0.986913,0.993023,100.000000,
1225,46.447290,4.054774,7.572697,0.990185,0.987254,0.968264,0.990350,0.996291,0.998333,0.802616,0.973011,0.987608,0.993154,99.349381,
1226,46.191754,2.930595,4.054774,0.987102,0.986938,0.964617,0.984246,0.994645,0.998256,0.798534,0.970704,0.986425,0.992499,97.119880,
1227,46.165971,2.930595,2.930595,0.992633,0.987414,0.970652,0.993957,0.998634,0.998244,0.798483,0.970612,0.986621,0.992647,98.347337,
