Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
169,41.293043,0.059515,4.998381,0.994244,0.986751,0.973532,0.978875,0.986736,0.994796,0.664146,0.949812,0.978110,0.986622,92.492509,
170,41.336188,0.059515,0.059515,0.994304,0.986794,0.973587,0.979200,0.986731,0.994732,0.666726,0.949870,0.977982,0.986648,92.494964,
171,40.586344,3.156565,4.681316,0.993626,0.984317,0.969359,0.976064,0.984301,0.993095,0.651215,0.939256,0.971577,0.982167,95.225784,
172,40.693037,3.156565,3.156565,0.993677,0.984716,0.972030,0.976886,0.983617,0.993522,0.655701,0.940052,0.971989,0.982203,95.333309,
173,40.746711,0.022771,5.435977,0.993872,0.983931,0.970435,0.976793,0.983601,0.992016,0.655390,0.940929,0.972532,0.982537,91.252214,
174,40.754082,0.022771,0.022771,0.993891,0.983869,0.970388,0.976729,0.983474,0.991998,0.655911,0.941021,0.972548,0.982663,91.249053,
175,40.092397,3.776284,5.890747,0.992523,0.981951,0.969871,0.974087,0.981646,0.989897,0.638963,0.928616,0.964583,0.977407,94.768449,
176,40.068983,3.776284,3.776284,0.992589,0.981290,0.968888,0.974383,0.979816,0.989716,0.637298,0.928464,0.964661,0.977097,94.604350,
177,40.988902,0.061163,6.642452,0.993614,0.986475,0.973955,0.978459,0.985838,0.994914,0.654993,0.942691,0.974168,0.984210,92.060491,
178,40.923829,0.061163,0.061163,0.993491,0.986298,0.973705,0.978047,0.985416,0.995060,0.652723,0.941708,0.973657,0.983885,91.974536,
179,40.237909,2.385804,5.596035,0.992614,0.982683,0.969514,0.973907,0.982092,0.991737,0.633500,0.931653,0.967066,0.978932,93.451584,
180,40.394847,2.385804,2.385804,0.993098,0.982408,0.970898,0.973726,0.982034,0.990702,0.643323,0.935349,0.969348,0.980617,93.627041,
181,40.827465,0.029740,2.726295,0.993642,0.984697,0.971624,0.975380,0.985207,0.993199,0.652567,0.942420,0.973465,0.983489,91.551440,
