Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
145,19.439446,0.000000,0.000000,0.765184,0.663424,0.927762,0.730499,0.672226,0.569715,0.411484,0.447588,0.439378,0.413761,0.000000,
146,20.776350,11.821794,12.121325,0.791211,0.650040,0.943004,0.775323,0.623975,0.550672,0.442675,0.482798,0.477038,0.455432,5.981923,
147,46.370433,0.000000,11.821794,0.996486,0.985692,0.976721,0.967132,0.984169,0.993627,0.793958,0.957973,0.978691,0.987085,92.147418,
148,24.357312,0.000000,0.000000,0.870918,0.752875,0.953163,0.829792,0.681975,0.719448,0.491564,0.554726,0.568306,0.576721,13.280660,
149,22.551459,5.447399,5.447399,0.848395,0.548245,0.923165,0.702625,0.520290,0.438073,0.444292,0.498424,0.506475,0.510202,0.000000,
150,46.037580,0.000000,11.093624,0.996310,0.985809,0.979278,0.969486,0.983711,0.993011,0.787499,0.954319,0.976605,0.986177,91.999428,
151,22.474464,0.000000,0.000000,0.847260,0.578677,0.923312,0.704791,0.540846,0.479669,0.480334,0.537055,0.542183,0.536451,0.000000,
152,19.406361,7.617356,7.617356,0.755136,0.640225,0.944152,0.787380,0.621675,0.535503,0.422980,0.468599,0.467071,0.451322,1.179898,
153,18.078983,12.804419,12.804419,0.703069,0.649916,0.953662,0.803417,0.644749,0.534166,0.385970,0.431277,0.425580,0.403247,7.398966,
154,44.595212,0.000000,20.103699,0.995615,0.985213,0.972833,0.962260,0.985250,0.993419,0.736630,0.934486,0.964733,0.978758,90.741643,
155,19.479594,0.000000,0.000000,0.738046,0.557193,0.922580,0.720155,0.468615,0.488207,0.339273,0.388062,0.389919,0.381941,0.000000,
156,17.690547,12.609591,12.609591,0.692800,0.576611,0.938991,0.758486,0.557380,0.448144,0.344462,0.376316,0.365669,0.341197,0.000000,
157,46.545653,0.000000,22.870890,0.996370,0.984850,0.980941,0.964025,0.980307,0.993974,0.786041,0.955501,0.977417,0.986417,91.851944,
158,20.604266,0.000000,0.000000,0.776624,0.566559,0.946244,0.746020,0.451046,0.474405,0.409232,0.447525,0.442413,0.425525,0.000000,
159,22.311154,10.023871,10.023871,0.824332,0.658743,0.950124,0.797631,0.584095,0.583608,0.440992,0.486416,0.486637,0.477337,6.098279,
160,46.736699,2.901611,10.331197,0.996741,0.987839,0.980907,0.976721,0.984846,0.994865,0.801651,0.962321,0.981349,0.989086,96.711155,
161,47.067524,0.000000,2.901611,0.996687,0.991324,0.986283,0.980495,0.990486,0.996442,0.811556,0.963555,0.981651,0.988963,93.660237,
162,22.605312,0.000000,0.000000,0.829706,0.581692,0.939804,0.707799,0.460954,0.517283,0.464595,0.508708,0.510641,0.503683,0.000000,
163,21.649798,7.271936,7.271936,0.804804,0.628478,0.941474,0.774430,0.572721,0.528637,0.445310,0.492610,0.491163,0.477082,0.000000,
164,46.503590,0.000000,14.211373,0.996486,0.986673,0.978927,0.975394,0.984240,0.993414,0.786643,0.957237,0.977976,0.986716,92.301007,
165,21.572505,0.000000,0.000000,0.799158,0.687016,0.935475,0.777176,0.612266,0.636015,0.423452,0.474211,0.474539,0.462060,1.294057,
